frame_id,timestamp_ms,sujeto_id,mano,velocidad_subjetiva,gesto,distancia_cm,velocidad_cm_s,aceleracion_cm_s2,tendencia,valido
1065,391468,mgv1,derecha,lenta,alejar,28.25,63.24,809.2,subiendo,1
1066,391522,mgv1,derecha,lenta,alejar,30.11,37.06,-523.6,subiendo,1
1067,391576,mgv1,derecha,lenta,alejar,-1,0,-741.2,estable,0
1068,391656,mgv1,derecha,lenta,alejar,36.69,131.58,2631.6,subiendo,1
1069,391711,mgv1,derecha,lenta,alejar,43.59,138.04,129.2,subiendo,1
1070,391766,mgv1,derecha,lenta,alejar,40.36,-64.6,-4052.8,bajando,1
1071,391821,mgv1,derecha,lenta,alejar,42.4,40.8,2108,subiendo,1
1072,391876,mgv1,derecha,lenta,alejar,45,52.02,224.4,subiendo,1
1073,391931,mgv1,derecha,lenta,alejar,47.57,51.34,-13.6,subiendo,1
1074,391987,mgv1,derecha,lenta,alejar,50,48.62,-54.4,subiendo,1
1075,392043,mgv1,derecha,lenta,alejar,51.85,37.06,-231.2,subiendo,1
1076,392099,mgv1,derecha,lenta,alejar,53.02,23.46,-272,subiendo,1
1077,392155,mgv1,derecha,lenta,alejar,57.14,82.28,1176.4,subiendo,1
1078,392211,mgv1,derecha,lenta,alejar,56.85,-5.78,-1761.2,bajando,1
1079,392267,mgv1,derecha,lenta,alejar,59.23,47.6,1067.6,subiendo,1
1080,392323,mgv1,derecha,lenta,alejar,59.77,10.88,-734.4,subiendo,1
1081,392379,mgv1,derecha,lenta,alejar,61.03,25.16,285.6,subiendo,1
1082,392435,mgv1,derecha,lenta,alejar,62.58,30.94,115.6,subiendo,1
1083,392491,mgv1,derecha,lenta,alejar,204.31,2834.58,56072.8,subiendo,1
1084,392556,mgv1,derecha,lenta,alejar,203.91,-7.82,-56848,bajando,1
1085,392621,mgv1,derecha,lenta,alejar,82.74,-2423.52,-48314,bajando,1
1086,392679,mgv1,derecha,lenta,alejar,206.02,2465.68,97784,subiendo,1
1087,392744,mgv1,derecha,lenta,alejar,204.71,-26.18,-49837.2,bajando,1
1088,392809,mgv1,derecha,lenta,alejar,204.76,1.02,543.99,estable,1
1089,392874,mgv1,derecha,lenta,alejar,205.22,9.18,163.2,subiendo,1
1090,392939,mgv1,derecha,lenta,alejar,214.93,194.14,3699.2,subiendo,1
1091,393004,mgv1,derecha,lenta,alejar,204.78,-202.98,-7942.4,bajando,1
1092,393069,mgv1,derecha,lenta,alejar,205.22,8.84,4236.4,subiendo,1
1093,393134,mgv1,derecha,lenta,alejar,214.93,194.14,3706,subiendo,1
1094,393199,mgv1,derecha,lenta,alejar,204.76,-203.32,-7949.2,bajando,1
1095,393264,mgv1,derecha,lenta,alejar,205.17,8.16,4229.6,subiendo,1
1096,393329,mgv1,derecha,lenta,alejar,204.73,-8.84,-340,bajando,1
1097,393394,mgv1,derecha,lenta,alejar,205.19,9.18,360.4,subiendo,1
1098,393459,mgv1,derecha,lenta,alejar,204.32,-17.34,-530.4,bajando,1
1099,393524,mgv1,derecha,lenta,alejar,204.76,8.84,523.6,subiendo,1
1100,394789,mgv1,derecha,lenta,alejar,204.37,0,0,estable,1
1101,394854,mgv1,derecha,lenta,alejar,204.39,0.34,6.81,estable,1
1102,394919,mgv1,derecha,lenta,alejar,204.39,0,-6.81,estable,1
1103,394984,mgv1,derecha,lenta,alejar,204.39,0,0,estable,1
1104,395049,mgv1,derecha,lenta,alejar,204.37,-0.34,-6.81,estable,1
1105,395114,mgv1,derecha,lenta,alejar,203.91,-9.18,-176.79,bajando,1
1106,395179,mgv1,derecha,lenta,alejar,214.93,220.32,4590,subiendo,1
1107,395244,mgv1,derecha,lenta,alejar,-1,0,-4406.4,estable,0
1108,395324,mgv1,derecha,lenta,alejar,13.84,-4021.86,-80437.2,bajando,1
1109,395378,mgv1,derecha,lenta,alejar,12.49,-26.86,79900,bajando,1
1110,395431,mgv1,derecha,lenta,alejar,16.51,80.24,2142,subiendo,1
1111,395485,mgv1,derecha,lenta,alejar,14.53,-39.44,-2393.6,bajando,1
1112,395539,mgv1,derecha,lenta,alejar,15.88,26.86,1326,subiendo,1
1113,395593,mgv1,derecha,lenta,alejar,18.09,44.2,346.8,subiendo,1
1114,395647,mgv1,derecha,lenta,alejar,16.51,-31.62,-1516.4,bajando,1
1115,395701,mgv1,derecha,lenta,alejar,19.04,50.66,1645.6,subiendo,1
1116,395755,mgv1,derecha,lenta,alejar,19.04,0,-1013.2,estable,1
1117,395809,mgv1,derecha,lenta,alejar,22.22,63.58,1271.6,subiendo,1
1118,395863,mgv1,derecha,lenta,alejar,23.09,17.34,-924.8,subiendo,1
1119,395917,mgv1,derecha,lenta,alejar,25.11,40.46,462.4,subiendo,1
1120,395971,mgv1,derecha,lenta,alejar,27.4,45.9,108.8,subiendo,1
1121,396025,mgv1,derecha,lenta,alejar,204.29,3537.7,69836.01,subiendo,1
1122,396090,mgv1,derecha,lenta,alejar,30.4,-3477.86,-140311.22,bajando,1
1123,396145,mgv1,derecha,lenta,alejar,33.74,66.98,70896.8,subiendo,1
1124,396200,mgv1,derecha,lenta,alejar,36.01,45.22,-435.2,subiendo,1
1125,396255,mgv1,derecha,lenta,alejar,37.83,36.38,-176.8,subiendo,1
1126,396310,mgv1,derecha,lenta,alejar,41.5,73.44,741.2,subiendo,1
1127,396365,mgv1,derecha,lenta,alejar,40.8,-13.94,-1747.6,bajando,1
1128,396420,mgv1,derecha,lenta,alejar,43.21,48.28,1244.4,subiendo,1
1129,396475,mgv1,derecha,lenta,alejar,45,35.7,-251.6,subiendo,1
1130,396530,mgv1,derecha,lenta,alejar,46.6,31.96,-74.8,subiendo,1
1131,396585,mgv1,derecha,lenta,alejar,48.18,31.62,-6.8,subiendo,1
1132,396641,mgv1,derecha,lenta,alejar,49.64,29.24,-47.6,subiendo,1
1133,396697,mgv1,derecha,lenta,alejar,51,27.2,-40.8,subiendo,1
1134,396753,mgv1,derecha,lenta,alejar,52.21,24.14,-61.2,subiendo,1
1135,396809,mgv1,derecha,lenta,alejar,52.89,13.6,-210.8,subiendo,1
1136,396865,mgv1,derecha,lenta,alejar,56.01,62.56,979.2,subiendo,1
1137,396921,mgv1,derecha,lenta,alejar,61.06,100.98,768.4,subiendo,1
1138,396977,mgv1,derecha,lenta,alejar,58.53,-50.66,-3032.8,bajando,1
1139,397033,mgv1,derecha,lenta,alejar,59.94,28.22,1577.6,subiendo,1
1140,397089,mgv1,derecha,lenta,alejar,64.38,88.74,1210.4,subiendo,1
1141,397145,mgv1,derecha,lenta,alejar,67.15,55.42,-666.4,subiendo,1
1142,397202,mgv1,derecha,lenta,alejar,69.39,44.88,-210.8,subiendo,1
1143,397259,mgv1,derecha,lenta,alejar,204.78,2707.76,53257.6,subiendo,1
1144,397324,mgv1,derecha,lenta,alejar,205.16,7.48,-54005.59,subiendo,1
1145,397389,mgv1,derecha,lenta,alejar,64.53,-2812.48,-56399.21,bajando,1
1146,397446,mgv1,derecha,lenta,alejar,204.78,2805,112349.61,subiendo,1
1147,397511,mgv1,derecha,lenta,alejar,205.62,16.66,-55766.8,subiendo,1
1148,397576,mgv1,derecha,lenta,alejar,215.29,193.46,3535.99,subiendo,1
1149,397641,mgv1,derecha,lenta,alejar,204.78,-210.12,-8071.59,bajando,1
1150,398683,mgv1,derecha,lenta,alejar,204.37,0,0,estable,1
1151,398748,mgv1,derecha,lenta,alejar,204.76,7.82,156.4,subiendo,1
1152,398813,mgv1,derecha,lenta,alejar,204.8,0.68,-142.8,estable,1
1153,398878,mgv1,derecha,lenta,alejar,204.76,-0.68,-27.2,estable,1
1154,398943,mgv1,derecha,lenta,alejar,204.34,-8.5,-156.4,bajando,1
1155,399008,mgv1,derecha,lenta,alejar,204.39,1.02,190.41,estable,1
1156,399073,mgv1,derecha,lenta,alejar,205.21,16.32,305.99,subiendo,1
1157,399138,mgv1,derecha,lenta,alejar,9.44,-3915.44,-78635.2,bajando,1
1158,399191,mgv1,derecha,lenta,alejar,8.76,-13.6,78036.8,bajando,1
1159,399244,mgv1,derecha,lenta,alejar,8.77,0.34,278.8,estable,1
1160,399297,mgv1,derecha,lenta,alejar,216.68,4158.2,83157.2,subiendo,1
1161,399362,mgv1,derecha,lenta,alejar,11.48,-4104.14,-165246.8,bajando,1
1162,399415,mgv1,derecha,lenta,alejar,11.48,0,82082.8,estable,1
1163,399468,mgv1,derecha,lenta,alejar,204.75,3865.46,77309.2,subiendo,1
1164,399533,mgv1,derecha,lenta,alejar,12.49,-3845.06,-154210.41,bajando,1
1165,399586,mgv1,derecha,lenta,alejar,14.86,47.26,77846.4,subiendo,1
1166,399640,mgv1,derecha,lenta,alejar,14.52,-6.8,-1081.2,bajando,1
1167,399694,mgv1,derecha,lenta,alejar,16.18,33.32,802.4,subiendo,1
1168,399748,mgv1,derecha,lenta,alejar,15.86,-6.46,-795.6,bajando,1
1169,399802,mgv1,derecha,lenta,alejar,18.09,44.54,1020,subiendo,1
1170,399856,mgv1,derecha,lenta,alejar,217.57,3989.56,78900.4,subiendo,1
1171,399921,mgv1,derecha,lenta,alejar,22.22,-3906.94,-157930,bajando,1
1172,399975,mgv1,derecha,lenta,alejar,22.8,11.56,78370,subiendo,1
1173,400029,mgv1,derecha,lenta,alejar,-1,0,-231.2,estable,0
1174,400109,mgv1,derecha,lenta,alejar,26.54,74.8,1496,subiendo,1
1175,400163,mgv1,derecha,lenta,alejar,28.54,40.12,-693.6,subiendo,1
1176,400217,mgv1,derecha,lenta,alejar,33.74,104.04,1278.4,subiendo,1
1177,400272,mgv1,derecha,lenta,alejar,33.74,0,-2080.8,estable,1
1178,400327,mgv1,derecha,lenta,alejar,35.29,30.94,618.8,subiendo,1
1179,400382,mgv1,derecha,lenta,alejar,35.77,9.52,-428.4,subiendo,1
1180,400437,mgv1,derecha,lenta,alejar,38.52,55.08,911.2,subiendo,1
1181,400492,mgv1,derecha,lenta,alejar,41.96,68.68,272,subiendo,1
1182,400547,mgv1,derecha,lenta,alejar,42.81,17,-1033.6,subiendo,1
1183,400602,mgv1,derecha,lenta,alejar,46.19,67.66,1013.2,subiendo,1
1184,400657,mgv1,derecha,lenta,alejar,47.58,27.88,-795.6,subiendo,1
1185,400713,mgv1,derecha,lenta,alejar,57,188.36,3209.6,subiendo,1
1186,400769,mgv1,derecha,lenta,alejar,53.38,-72.42,-5215.6,bajando,1
1187,400825,mgv1,derecha,lenta,alejar,54.06,13.6,1720.4,subiendo,1
1188,400881,mgv1,derecha,lenta,alejar,55.74,33.66,401.2,subiendo,1
1189,400937,mgv1,derecha,lenta,alejar,57,25.16,-170,subiendo,1
1190,400993,mgv1,derecha,lenta,alejar,58.11,22.1,-61.2,subiendo,1
1191,401049,mgv1,derecha,lenta,alejar,64.53,128.52,2128.4,subiendo,1
1192,401105,mgv1,derecha,lenta,alejar,66.08,30.94,-1951.6,subiendo,1
1193,401162,mgv1,derecha,lenta,alejar,71.45,107.44,1530,subiendo,1
1194,401219,mgv1,derecha,lenta,alejar,72.17,14.28,-1863.2,subiendo,1
1195,401276,mgv1,derecha,lenta,alejar,76.6,88.74,1489.2,subiendo,1
1196,401333,mgv1,derecha,lenta,alejar,204.75,2562.92,49483.6,subiendo,1
1197,401398,mgv1,derecha,lenta,alejar,204.73,-0.34,-51265.2,estable,1
1198,401463,mgv1,derecha,lenta,alejar,204.76,0.68,20.4,estable,1
1199,401528,mgv1,derecha,lenta,alejar,83.39,-2427.6,-48565.59,bajando,1
1200,402616,mgv1,derecha,lenta,alejar,204.75,0,0,estable,1
1201,402681,mgv1,derecha,lenta,alejar,204.75,0,0,estable,1
1202,402746,mgv1,derecha,lenta,alejar,204.75,0,0,estable,1
1203,402811,mgv1,derecha,lenta,alejar,204.73,-0.34,-6.8,estable,1
1204,402876,mgv1,derecha,lenta,alejar,205.19,9.18,190.4,subiendo,1
1205,402941,mgv1,derecha,lenta,alejar,215.34,202.98,3876,subiendo,1
1206,403006,mgv1,derecha,lenta,alejar,13.52,-4036.48,-84789.2,bajando,1
1207,403060,mgv1,derecha,lenta,alejar,16.18,53.38,81797.2,subiendo,1
1208,403114,mgv1,derecha,lenta,alejar,12.84,-66.98,-2407.2,bajando,1
1209,403167,mgv1,derecha,lenta,alejar,12.15,-13.6,1067.6,bajando,1
1210,403220,mgv1,derecha,lenta,alejar,12.15,0,272,estable,1
1211,403273,mgv1,derecha,lenta,alejar,11.14,-20.4,-408,bajando,1
1212,403326,mgv1,derecha,lenta,alejar,12.84,34,1088,subiendo,1
1213,403379,mgv1,derecha,lenta,alejar,11.81,-20.4,-1088,bajando,1
1214,403432,mgv1,derecha,lenta,alejar,13.16,26.86,945.2,subiendo,1
1215,403485,mgv1,derecha,lenta,alejar,12.48,-13.6,-809.2,bajando,1
1216,403538,mgv1,derecha,lenta,alejar,13.16,13.6,544,subiendo,1
1217,403591,mgv1,derecha,lenta,alejar,15.2,40.8,544,subiendo,1
1218,403645,mgv1,derecha,lenta,alejar,15.56,7.14,-673.2,subiendo,1
1219,403699,mgv1,derecha,lenta,alejar,15.86,6.12,-20.4,subiendo,1
1220,403753,mgv1,derecha,lenta,alejar,16.51,12.92,136,subiendo,1
1221,403807,mgv1,derecha,lenta,alejar,17.78,25.5,251.6,subiendo,1
1222,403861,mgv1,derecha,lenta,alejar,18.41,12.58,-258.4,subiendo,1
1223,403915,mgv1,derecha,lenta,alejar,19.04,12.58,0,subiendo,1
1224,403969,mgv1,derecha,lenta,alejar,21.9,57.12,890.8,subiendo,1
1225,404023,mgv1,derecha,lenta,alejar,22.51,12.24,-897.6,subiendo,1
1226,404077,mgv1,derecha,lenta,alejar,23.65,22.78,210.8,subiendo,1
1227,404131,mgv1,derecha,lenta,alejar,25.98,46.58,476,subiendo,1
1228,404185,mgv1,derecha,lenta,alejar,28.85,57.46,217.6,subiendo,1
1229,404239,mgv1,derecha,lenta,alejar,28.85,0,-1149.2,estable,1
1230,404293,mgv1,derecha,lenta,alejar,32.2,66.98,1339.6,subiendo,1
1231,404348,mgv1,derecha,lenta,alejar,34.53,46.58,-408,subiendo,1
1232,404403,mgv1,derecha,lenta,alejar,35.78,25.16,-428.4,subiendo,1
1233,404458,mgv1,derecha,lenta,alejar,37.84,41.14,319.6,subiendo,1
1234,404513,mgv1,derecha,lenta,alejar,41.97,82.62,829.6,subiendo,1
1235,404568,mgv1,derecha,lenta,alejar,45,60.52,-442,subiendo,1
1236,404623,mgv1,derecha,lenta,alejar,47.97,59.5,-20.4,subiendo,1
1237,404679,mgv1,derecha,lenta,alejar,51.53,71.06,231.2,subiendo,1
1238,404735,mgv1,derecha,lenta,alejar,52.87,26.86,-884,subiendo,1
1239,404791,mgv1,derecha,lenta,alejar,55.06,43.86,340,subiendo,1
1240,404847,mgv1,derecha,lenta,alejar,56.58,30.26,-272,subiendo,1
1241,404903,mgv1,derecha,lenta,alejar,60.91,86.7,1128.8,subiendo,1
1242,404959,mgv1,derecha,lenta,alejar,64.4,69.7,-340,subiendo,1
1243,405015,mgv1,derecha,lenta,alejar,69.33,98.6,578,subiendo,1
1244,405072,mgv1,derecha,lenta,alejar,69.77,8.84,-1795.2,subiendo,1
1245,405129,mgv1,derecha,lenta,alejar,72.44,53.38,890.8,subiendo,1
1246,405186,mgv1,derecha,lenta,alejar,72.71,5.44,-958.8,subiendo,1
1247,405243,mgv1,derecha,lenta,alejar,75.74,60.52,1101.6,subiendo,1
1248,405300,mgv1,derecha,lenta,alejar,83.11,147.56,1740.8,subiendo,1
1249,405358,mgv1,derecha,lenta,alejar,204.27,2423.18,45512.4,subiendo,1
1250,406844,mgv1,derecha,lenta,alejar,204.29,0,0,estable,1
1251,406908,mgv1,derecha,lenta,alejar,204.31,0.34,6.8,estable,1
1252,406973,mgv1,derecha,lenta,alejar,204.31,0,-6.8,estable,1
1253,407038,mgv1,derecha,lenta,alejar,204.31,0,0,estable,1
1254,407103,mgv1,derecha,lenta,alejar,204.7,7.82,156.4,subiendo,1
1255,407168,mgv1,derecha,lenta,alejar,16.17,-3770.6,-75568.41,bajando,1
1256,407222,mgv1,derecha,lenta,alejar,15.86,-6.12,75289.6,bajando,1
1257,407276,mgv1,derecha,lenta,alejar,217.14,4025.6,80634.41,subiendo,1
1258,407341,mgv1,derecha,lenta,alejar,13.5,-4072.86,-161969.2,bajando,1
1259,407395,mgv1,derecha,lenta,alejar,216.19,4053.82,162533.59,subiendo,1
1260,407460,mgv1,derecha,lenta,alejar,12.15,-4080.68,-162690,bajando,1
1261,407513,mgv1,derecha,lenta,alejar,13.52,27.2,82157.59,subiendo,1
1262,407566,mgv1,derecha,lenta,alejar,12.48,-20.74,-958.8,bajando,1
1263,407619,mgv1,derecha,lenta,alejar,14.18,34,1094.8,subiendo,1
1264,407673,mgv1,derecha,lenta,alejar,15.54,27.2,-136,subiendo,1
1265,407727,mgv1,derecha,lenta,alejar,15.86,6.46,-414.8,subiendo,1
1266,407781,mgv1,derecha,lenta,alejar,16.81,19.04,251.6,subiendo,1
1267,407835,mgv1,derecha,lenta,alejar,19.35,50.66,632.4,subiendo,1
1268,407889,mgv1,derecha,lenta,alejar,20.62,25.5,-503.2,subiendo,1
1269,407943,mgv1,derecha,lenta,alejar,23.36,54.74,584.8,subiendo,1
1270,407997,mgv1,derecha,lenta,alejar,25.09,34.68,-401.2,subiendo,1
1271,408051,mgv1,derecha,lenta,alejar,27.11,40.46,115.6,subiendo,1
1272,408105,mgv1,derecha,lenta,alejar,28.83,34.34,-122.4,subiendo,1
1273,408159,mgv1,derecha,lenta,alejar,32.96,82.62,965.6,subiendo,1
1274,408214,mgv1,derecha,lenta,alejar,34.26,25.84,-1135.6,subiendo,1
1275,408269,mgv1,derecha,lenta,alejar,204.66,3408.16,67646.39,subiendo,1
1276,408334,mgv1,derecha,lenta,alejar,39.42,-3304.8,-134259.19,bajando,1
1277,408389,mgv1,derecha,lenta,alejar,42.58,63.24,67360.8,subiendo,1
1278,408444,mgv1,derecha,lenta,alejar,46.17,71.74,170,subiendo,1
1279,408499,mgv1,derecha,lenta,alejar,49.11,58.82,-258.4,subiendo,1
1280,408555,mgv1,derecha,lenta,alejar,50.64,30.6,-564.4,subiendo,1
1281,408611,mgv1,derecha,lenta,alejar,54.2,71.06,809.2,subiendo,1
1282,408667,mgv1,derecha,lenta,alejar,55.56,27.2,-877.2,subiendo,1
1283,408723,mgv1,derecha,lenta,alejar,56.29,14.62,-251.6,subiendo,1
1284,408779,mgv1,derecha,lenta,alejar,58.51,44.54,598.4,subiendo,1
1285,408835,mgv1,derecha,lenta,alejar,63.12,92.14,952,subiendo,1
1286,408891,mgv1,derecha,lenta,alejar,66.2,61.54,-612,subiendo,1
1287,408948,mgv1,derecha,lenta,alejar,66.78,11.56,-999.6,subiendo,1
1288,409005,mgv1,derecha,lenta,alejar,70.36,71.74,1203.6,subiendo,1
1289,409062,mgv1,derecha,lenta,alejar,71.6,24.82,-938.4,subiendo,1
1290,409119,mgv1,derecha,lenta,alejar,73.03,28.56,74.8,subiendo,1
1291,409176,mgv1,derecha,lenta,alejar,204.22,2623.78,51904.39,subiendo,1
1292,409241,mgv1,derecha,lenta,alejar,204.26,0.68,-52461.99,estable,1
1293,409306,mgv1,derecha,lenta,alejar,204.68,8.5,156.39,subiendo,1
1294,409371,mgv1,derecha,lenta,alejar,204.71,0.68,-156.39,estable,1
1295,409436,mgv1,derecha,lenta,alejar,86.04,-2373.54,-47484.41,bajando,1
1296,409494,mgv1,derecha,lenta,alejar,85.14,-18.02,47110.4,bajando,1
1297,409552,mgv1,derecha,lenta,alejar,214.83,2593.86,52237.6,subiendo,1
1298,409617,mgv1,derecha,lenta,alejar,214.83,0,-51877.2,estable,1
1299,409682,mgv1,derecha,lenta,alejar,214.83,0,0,estable,1
1300,410692,mgv1,derecha,lenta,alejar,204.7,0,0,estable,1
1301,410757,mgv1,derecha,lenta,alejar,205.53,16.66,333.2,subiendo,1
1302,410822,mgv1,derecha,lenta,alejar,205.1,-8.5,-503.2,bajando,1
1303,410887,mgv1,derecha,lenta,alejar,204.7,-8.16,6.81,bajando,1
1304,410952,mgv1,derecha,lenta,alejar,204.29,-8.16,-0.01,bajando,1
1305,411017,mgv1,derecha,lenta,alejar,205.53,24.82,659.6,subiendo,1
1306,411082,mgv1,derecha,lenta,alejar,215.27,194.82,3400,subiendo,1
1307,411147,mgv1,derecha,lenta,alejar,217.01,34.68,-3202.8,subiendo,1
1308,411212,mgv1,derecha,lenta,alejar,14.18,-4056.54,-81824.41,bajando,1
1309,411266,mgv1,derecha,lenta,alejar,12.15,-40.46,80321.61,bajando,1
1310,411319,mgv1,derecha,lenta,alejar,12.49,6.8,945.2,subiendo,1
1311,411372,mgv1,derecha,lenta,alejar,12.15,-6.8,-272,bajando,1
1312,411425,mgv1,derecha,lenta,alejar,13.52,27.2,680,subiendo,1
1313,411478,mgv1,derecha,lenta,alejar,15.2,33.66,129.2,subiendo,1
1314,411532,mgv1,derecha,lenta,alejar,18.09,57.8,482.8,subiendo,1
1315,411586,mgv1,derecha,lenta,alejar,16.18,-38.08,-1917.6,bajando,1
1316,411640,mgv1,derecha,lenta,alejar,17.14,19.04,1142.4,subiendo,1
1317,411694,mgv1,derecha,lenta,alejar,16.81,-6.46,-510,bajando,1
1318,411748,mgv1,derecha,lenta,alejar,19.35,50.66,1142.4,subiendo,1
1319,411802,mgv1,derecha,lenta,alejar,-1,0,-1013.2,estable,0
1320,411882,mgv1,derecha,lenta,alejar,23.07,74.46,1489.2,subiendo,1
1321,411936,mgv1,derecha,lenta,alejar,25.96,57.8,-333.2,subiendo,1
1322,411990,mgv1,derecha,lenta,alejar,25.67,-5.78,-1271.6,bajando,1
1323,412044,mgv1,derecha,lenta,alejar,29.34,73.44,1584.4,subiendo,1
1324,412098,mgv1,derecha,lenta,alejar,29.61,5.44,-1360,subiendo,1
1325,412152,mgv1,derecha,lenta,alejar,30.12,10.2,95.2,subiendo,1
1326,412206,mgv1,derecha,lenta,alejar,32.45,46.58,727.6,subiendo,1
1327,412261,mgv1,derecha,lenta,alejar,35.29,56.78,204,subiendo,1
1328,412316,mgv1,derecha,lenta,alejar,36.47,23.46,-666.4,subiendo,1
1329,412371,mgv1,derecha,lenta,alejar,42.4,118.66,1904,subiendo,1
1330,412426,mgv1,derecha,lenta,alejar,44.98,51.68,-1339.6,subiendo,1
1331,412481,mgv1,derecha,lenta,alejar,48.16,63.58,238,subiendo,1
1332,412537,mgv1,derecha,lenta,alejar,47.97,-3.74,-1346.4,bajando,1
1333,412593,mgv1,derecha,lenta,alejar,52.53,91.12,1897.2,subiendo,1
1334,412649,mgv1,derecha,lenta,alejar,51.83,-13.94,-2101.2,bajando,1
1335,412705,mgv1,derecha,lenta,alejar,55.88,80.92,1897.2,subiendo,1
1336,412761,mgv1,derecha,lenta,alejar,55.73,-3.06,-1679.6,bajando,1
1337,412817,mgv1,derecha,lenta,alejar,57.54,36.38,788.8,subiendo,1
1338,412873,mgv1,derecha,lenta,alejar,61.32,75.48,782,subiendo,1
1339,412929,mgv1,derecha,lenta,alejar,69.24,158.44,1659.2,subiendo,1
1340,412986,mgv1,derecha,lenta,alejar,69.16,-1.7,-3202.8,estable,1
1341,413043,mgv1,derecha,lenta,alejar,69.6,8.84,210.8,subiendo,1
1342,413100,mgv1,derecha,lenta,alejar,205.14,2710.82,54039.61,subiendo,1
1343,413165,mgv1,derecha,lenta,alejar,214.81,193.46,-50347.21,subiendo,1
1344,413230,mgv1,derecha,lenta,alejar,205.07,-194.82,-7765.59,bajando,1
1345,413295,mgv1,derecha,lenta,alejar,205.09,0.34,3903.2,estable,1
1346,413360,mgv1,derecha,lenta,alejar,205.53,8.84,170,subiendo,1
1347,413425,mgv1,derecha,lenta,alejar,204.63,-18.02,-537.2,bajando,1
1348,413490,mgv1,derecha,lenta,alejar,204.65,0.34,367.2,estable,1
1349,413555,mgv1,derecha,lenta,alejar,205.09,8.84,170,subiendo,1
1350,415552,mgv1,derecha,normal,alejar,205.97,0,0,estable,1
1351,415617,mgv1,derecha,normal,alejar,205.53,-8.84,-176.8,bajando,1
1352,415682,mgv1,derecha,normal,alejar,205.09,-8.84,0,bajando,1
1353,415747,mgv1,derecha,normal,alejar,214.83,194.82,4073.2,subiendo,1
1354,415812,mgv1,derecha,normal,alejar,15.86,-3979.36,-83483.59,bajando,1
1355,415866,mgv1,derecha,normal,alejar,12.49,-67.32,78240.8,bajando,1
1356,415919,mgv1,derecha,normal,alejar,15.2,54.06,2427.6,subiendo,1
1357,415973,mgv1,derecha,normal,alejar,16.18,19.72,-686.8,subiendo,1
1358,416027,mgv1,derecha,normal,alejar,13.18,-60.18,-1598,bajando,1
1359,416080,mgv1,derecha,normal,alejar,11.14,-40.8,387.6,bajando,1
1360,416133,mgv1,derecha,normal,alejar,11.48,6.8,952,subiendo,1
1361,416186,mgv1,derecha,normal,alejar,11.48,0,-136,estable,1
1362,416239,mgv1,derecha,normal,alejar,12.15,13.6,272,subiendo,1
1363,416292,mgv1,derecha,normal,alejar,12.15,0,-272,estable,1
1364,416345,mgv1,derecha,normal,alejar,15.22,61.2,1224,subiendo,1
1365,416399,mgv1,derecha,normal,alejar,15.56,6.8,-1088,subiendo,1
1366,416453,mgv1,derecha,normal,alejar,17.14,31.62,496.4,subiendo,1
1367,416507,mgv1,derecha,normal,alejar,20.32,63.58,639.2,subiendo,1
1368,416561,mgv1,derecha,normal,alejar,19.04,-25.5,-1781.6,bajando,1
1369,416615,mgv1,derecha,normal,alejar,21.91,57.46,1659.2,subiendo,1
1370,416669,mgv1,derecha,normal,alejar,-1,0,-1149.2,estable,0
1371,416749,mgv1,derecha,normal,alejar,-1,0,0,estable,0
1372,416829,mgv1,derecha,normal,alejar,29.6,153.68,3073.6,subiendo,1
1373,416883,mgv1,derecha,normal,alejar,31.42,36.38,-2346,subiendo,1
1374,416938,mgv1,derecha,normal,alejar,35.77,87.04,1013.2,subiendo,1
1375,416993,mgv1,derecha,normal,alejar,37.13,27.2,-1196.8,subiendo,1
1376,417048,mgv1,derecha,normal,alejar,41.26,82.62,1108.4,subiendo,1
1377,417103,mgv1,derecha,normal,alejar,43.98,54.4,-564.4,subiendo,1
1378,417158,mgv1,derecha,normal,alejar,48.96,99.62,904.4,subiendo,1
1379,417214,mgv1,derecha,normal,alejar,50.13,23.46,-1523.2,subiendo,1
1380,417270,mgv1,derecha,normal,alejar,52.36,44.54,421.6,subiendo,1
1381,417326,mgv1,derecha,normal,alejar,55.56,63.92,387.6,subiendo,1
1382,417382,mgv1,derecha,normal,alejar,205.04,2989.62,58514,subiendo,1
1383,417447,mgv1,derecha,normal,alejar,58.94,-2921.96,-118231.6,bajando,1
1384,417503,mgv1,derecha,normal,alejar,65.94,140.08,61240.8,subiendo,1
